2,4743,3.46860906508
1,2345,2.6728079345
23,2040,4.57649629482
34,3370,4.36658155873
11,954,2.94777174334
73,2055,3.16714688727
90,4936,4.62369456338
64,812,2.64311362057
24,45,1.63954352868
21,4525,2.50924760695
6,1518,3.32259335438
47,3600,2.51419812286
44,327,1.5415545858
12,3819,1.67581976176
2,4634,2.87066109854
75,4079,1.36639712648
46,3570,3.33106686344
15,2302,2.80829506155
59,1254,3.07150808391
6,2289,2.14099362864
75,3886,1.05552636094
86,3251,3.43388789945
51,828,4.19165595965
84,2853,1.59678567634
56,2386,1.43337307371
60,1790,4.06482119032
30,3825,1.40414826129
31,3722,3.86030871386
11,4530,4.93900295467
56,3589,2.79978725278
91,2160,2.68304851472
47,1531,2.06438152229
82,4899,2.87365966069
99,4864,3.6748879265
93,877,3.63359968897
9,3873,4.93640769153
26,4028,4.00430310118
50,2924,2.07854249574
58,608,2.64649508624
86,2933,2.74478003353
87,143,3.88375856168
25,3183,2.08416594043
61,3423,2.8459267451
59,884,3.03083974854
14,1733,3.51014582868
15,900,3.03539237359
76,2570,4.27332407116
45,239,3.75347650397
58,1288,2.03113164347
96,1099,4.55863598048
44,2205,4.81148422929
9,3670,1.85054549201
10,2009,3.08460481865
68,2785,2.84342283007
43,1860,2.60363194589
11,1500,2.02647786069
49,3577,4.05728374286
14,3624,4.21043144867
98,4951,2.27262293901
79,871,2.92490519277
14,4275,3.13298461878
79,4478,1.80281951288
50,2613,2.17358451108
85,3569,4.29698615379
44,3471,4.55699610553
24,4024,2.8905003016
16,3367,2.38005099096
89,2503,3.16912090905
41,1700,4.40364504871
7,3737,3.38315383677
82,4332,4.9634011914
57,4959,3.47901888678
26,2824,4.75845772266
90,1188,4.23584769486
61,2545,3.15076930964
52,1356,2.14675490701
96,3724,4.07708852374
53,3839,3.88487507572
66,4109,2.56717727773
26,3158,4.78676488907
47,2187,3.86375073701
77,2653,2.06582028845
95,580,2.95663113835
17,4378,2.37174557808
55,422,4.64668458313
35,1957,2.76728713748
64,1600,2.27612159326
31,1160,1.18798677698
42,503,3.48917221975
98,525,4.22723724433
51,4062,2.12644924791
39,3304,2.31264014605
65,4919,2.3761625201
61,4218,3.47653859068
3,4530,1.55945987493
23,1136,1.22173172879
3,3078,4.089453577
62,4590,4.9855476367
88,4864,2.33355071405
71,3561,2.72185360777
56,1201,1.89507311269
36,2848,2.56562618367
65,4587,3.89292184172
98,1198,4.21656818881
24,2512,1.07919777574
4,2847,4.34525647213
95,651,4.89225960544
94,548,4.66912803712
97,3415,4.17354208349
63,4442,1.60090087563
84,3594,1.54264042595
60,2771,4.78796439357
26,2905,2.6843713943
29,177,3.92752398924
91,242,3.64511321736
20,812,1.69597412136
7,3176,4.26894572461
25,1743,3.95964546316
43,2308,1.70969543074
57,4461,2.40130526411
77,558,4.46219152207
16,4657,2.14604009272
67,4221,1.91940021322
53,390,2.25119121597
24,802,4.62234251763
77,209,4.95462190171
45,1705,2.27840944209
43,2794,4.84867464445
89,1129,2.93131956291
52,3294,3.56486990535
61,3620,1.07048244284
90,4588,3.15143336935
78,2669,3.68875581834
57,2132,1.25270047583
88,4225,1.17343132964
68,4602,2.6586695087
39,1079,3.90771752824
64,4943,4.99436464455
46,4765,4.03490954069
7,4426,2.85130432692
93,1803,4.14304269091
84,4763,3.8597486736
26,4077,4.33856828539
56,3567,2.74720947416
18,982,3.51256443183
18,4032,2.51249639646
48,1245,1.79153653531
8,570,4.44286599792
36,3019,2.07703672337
65,967,4.06635912055
65,2489,3.93023072961
19,2179,2.20927342266
57,1543,1.48712225656
88,2213,4.05394213907
25,962,2.5327628976
98,393,4.54186664559
19,1712,2.89650454114
71,4997,3.40311919117
3,531,1.69641021733
48,1643,4.87860684869
1,2355,1.48250281251
48,3160,1.58223906708
99,1003,1.77053444496
20,3596,2.56753949983
98,4333,1.81879081102
94,2419,1.52800991307
95,1839,2.28203355595
17,1663,3.54008990807
99,3717,4.60230903303
72,4303,2.90398308143
93,3549,3.83655783616
56,3083,3.76084111405
46,385,3.82338063429
54,4151,1.35136599817
81,1332,3.381667386
7,853,4.87624681464
1,989,2.36950642065
11,1602,2.05509033118
52,388,3.54309074141
51,616,4.12469024642
98,3376,4.2673784216
91,630,3.65176267832
83,3478,1.55713190993
86,983,1.71721713298
85,3901,4.19922206432
53,1068,4.1492058418
65,2628,3.49751523513
31,96,1.66185201579
53,4808,2.71429254014
18,1252,3.61223033512
73,3255,3.88165702437
22,2367,4.84983953639
88,4862,1.50449581297
48,3283,2.33702016612
57,1553,3.52710769651
77,548,4.95210222768
37,1662,1.95736249192
82,3670,2.80829408421
53,2275,4.80636912457
49,3588,3.37290255862
40,4869,1.78805223472
13,3974,4.69694200151
61,2839,4.05912242463
57,1931,4.76940151352
16,4855,3.58554474192
47,57,4.37949080177
11,3796,4.94034583273
56,2326,3.81358472752
79,3070,1.30035756719
22,4840,3.80564120638
92,4646,3.80607565469
63,783,2.57644047801
53,2934,1.93664040685
63,7,3.32676249708
76,2355,3.75951793001
25,687,2.30676532342
13,3872,4.91553160543
74,4854,3.52084318999
46,556,1.87194975562
69,3411,1.72396587829
29,2943,4.39425057546
54,3687,1.92240471609
85,3764,4.59636193024
45,1997,1.22588889529
62,3070,3.60226930481
53,2678,2.85831462052
15,3045,3.33781270193
85,3776,2.17391356015
22,2944,2.14215967155
